annoTermID	annoClassID	annoTerm
711	2	GIS_1_Nausea / Vomiting
712	2	GIS_1_Numbness of Oral Mucosa
713	2	GIS_1_Oral Ulceration
714	2	GIS_1_Pseudomembranous Colitis
715	2	GIS_1_Stomatitis
716	2	GIS_1_Vomiting
717	2	GIS_2_Abdominal Cramps
718	2	GIS_2_Abdominal Distention
719	2	GIS_2_Abdominal Distress
720	2	GIS_2_Abdominal Pain
721	2	GIS_2_Bitter Taste
722	2	GIS_2_Bloating
723	2	GIS_2_Bloody Diarrhea
724	2	GIS_2_Bowel Obstruction
725	2	GIS_2_Colitis
726	2	GIS_2_Constipation
727	2	GIS_2_Diarrhea
728	2	GIS_2_Dry Mouth
729	2	GIS_2_Duodenal Ulcer
730	2	GIS_2_Dysgeusia
731	2	GIS_2_Dyspepsia
732	2	GIS_2_Dysphagia
733	2	GIS_2_Enterocolitis
734	2	GIS_2_Epigastric Pain
735	2	GIS_2_Eructation
736	2	GIS_2_Esophageal Stenosis
737	2	GIS_2_Esophageal Ulceration
738	2	GIS_2_Esophagitis
739	2	GIS_2_Exacerbation of Peptic Ulcer Disease
740	2	GIS_2_Flatulence
741	2	GIS_2_Furred Tongue
742	2	GIS_2_Gastric Irritation
743	2	GIS_2_Gastric Ulceration
744	2	GIS_2_Gastritis
745	2	GIS_2_Gastroenteritis
746	2	GIS_2_Gastrointestinal Bleeding
747	2	GIS_2_Gastrointestinal Disorder
748	2	GIS_2_Gastrointestinal Distress
749	2	GIS_2_Gastrointestinal Disturbances
750	2	GIS_2_Gastrointestinal Hemorrhage
751	2	GIS_2_Gastrointestinal Irritation
752	2	GIS_2_Gastrointestinal Necrosis
753	2	GIS_2_Gastrointestinal Perforation
754	2	GIS_2_Gastrointestinal Toxicity
755	2	GIS_2_Gastrointestinal Upset
756	2	GIS_2_Gingivitis
757	2	GIS_2_Heartburn
758	2	GIS_2_Hematemesis
759	2	GIS_2_Hyperamylasemia
760	2	GIS_2_Hypersalivation
761	2	GIS_2_Increased Frequency of Bowel Movements
762	2	GIS_2_Increased Gastric Acid Secretion
763	2	GIS_2_Loss of Sense of Taste
764	2	GIS_2_Malabsorption
765	2	GIS_2_Melena
766	2	GIS_2_Metallic Taste
767	2	GIS_2_Nausea
768	2	GIS_2_Nausea / Vomiting
769	2	GIS_2_Necrotizing Colitis
770	2	GIS_2_Oral Ulceration
771	2	GIS_2_Pancreatitis
772	2	GIS_2_Peptic Ulceration
773	2	GIS_2_Pseudomembranous Colitis
774	2	GIS_2_Rectal Hemorrhage
775	2	GIS_2_Retroperitoneal Fibroplasia
776	2	GIS_2_Sialadenitis
777	2	GIS_2_Sialorrhea
778	2	GIS_2_Stimulation of GI smooth muscle
779	2	GIS_2_Stomatitis
780	2	GIS_2_Vomiting
781	2	GIS_3_Abdominal Cramps
782	2	GIS_3_Abdominal Distention
783	2	GIS_3_Abdominal Distress
784	2	GIS_3_Abdominal Pain
785	2	GIS_3_Acute Appendicitis
786	2	GIS_3_Bloody Diarrhea
787	2	GIS_3_Bloody Stools
788	2	GIS_3_Bowel Perforation
789	2	GIS_3_Colic
790	2	GIS_3_Colitis
791	2	GIS_3_Constipation
792	2	GIS_3_Diarrhea
793	2	GIS_3_Dry Mouth
794	2	GIS_3_Duodenal Ulcer
795	2	GIS_3_Dysgeusia
796	2	GIS_3_Dyspepsia
797	2	GIS_3_Dysphagia
798	2	GIS_3_Emesis
799	2	GIS_3_Enterocolitis
800	2	GIS_3_Epigastric Pain
801	2	GIS_3_Eructation
802	2	GIS_3_Esophageal Stenosis
803	2	GIS_3_Esophageal Ulceration
804	2	GIS_3_Esophageal Varices
805	2	GIS_3_Esophagitis
806	2	GIS_3_Explosive Diarrhea
807	2	GIS_3_Flatulence
808	2	GIS_3_Garlicky Breath
809	2	GIS_3_Gastric Acid Hypersecretion
810	2	GIS_3_Gastric Bleeding
811	2	GIS_3_Gastric Erosion
812	2	GIS_3_Gastric Irritation
813	2	GIS_3_Gastric Polyps
814	2	GIS_3_Gastric Ulceration
815	2	GIS_3_Gastritis
816	2	GIS_3_Gastroenteritis
817	2	GIS_3_Gastrointestinal Bleeding
818	2	GIS_3_Gastrointestinal Disorder
819	2	GIS_3_Gastrointestinal Distress
820	2	GIS_3_Gastrointestinal Disturbances
821	2	GIS_3_Gastrointestinal Hemorrhage
822	2	GIS_3_Gastrointestinal Necrosis
823	2	GIS_3_Gastrointestinal Perforation
824	2	GIS_3_Gastrointestinal Toxicity
825	2	GIS_3_Gastrointestinal Upset
826	2	GIS_3_Gingival Hyperplasia
827	2	GIS_3_Gingivitis
828	2	GIS_3_Gut Ulceration
829	2	GIS_3_Heartburn
830	2	GIS_3_Hematemesis
831	2	GIS_3_Hemorrhagic Colitis
832	2	GIS_3_Hypersalivation
833	2	GIS_3_Idiosyncratic reactions
834	2	GIS_3_Inflammatory Bowel Disease
835	2	GIS_3_Intestinal Necrosis
836	2	GIS_3_Intestinal Perforation
837	2	GIS_3_Ischemic Colitis
838	2	GIS_3_Loss of Sense of Taste
839	2	GIS_3_Melena
840	2	GIS_3_Metallic Taste
841	2	GIS_3_Nausea
842	2	GIS_3_Nausea / Vomiting
843	2	GIS_3_Oral Ulceration
844	2	GIS_3_Pancreatitis
845	2	GIS_3_Parotitis
846	2	GIS_3_Peptic Ulceration
847	2	GIS_3_Proctitis
848	2	GIS_3_Pseudomembranous Colitis
849	2	GIS_3_Rectal Disorder
850	2	GIS_3_Rectal Hemorrhage
851	2	GIS_3_Retroperitoneal Fibroplasia
852	2	GIS_3_Sialadenitis
853	2	GIS_3_Sialorrhea
854	2	GIS_3_Small Bowel Mesenteric Ischemia
855	2	GIS_3_Stomatitis
856	2	GIS_3_Swelling of Tongue
857	2	GIS_3_Ulcer Perforation
858	2	GIS_3_Ulcerative Colitis
859	2	GIS_3_Vomiting
860	2	GIS__Abdominal Pain
861	2	GIS__Dyspepsia
862	2	GIS__Nausea
863	2	GIS__Nausea / Vomiting
864	2	GIS__Pancreatitis
865	2	GUS_1_Bladder Contracture
866	2	GUS_1_Discoloration of Urine
867	2	GUS_1_Diuresis
868	2	GUS_1_Dysuria
869	2	GUS_1_Genital Pruritis
870	2	GUS_1_Hemorrhagic Cystitis
871	2	GUS_1_Orange Color Urine
872	2	GUS_1_Pollakiuria
873	2	GUS_1_Urinary Frequency
874	2	GUS_1_Urinary Retention
875	2	GUS_1_Urinary Tract Infection
876	2	GUS_1_Urinary Urgency
877	2	GUS_1_Vaginal Bleeding
878	2	GUS_1_Vaginal Discharge
879	2	GUS_1_Vaginal Irritation
880	2	GUS_1_Vaginal Spotting
881	2	GUS_1_Vaginitis
882	2	GUS_2_Balanoposthitis
883	2	GUS_2_Cystitis
884	2	GUS_2_Difficulty Urinating
885	2	GUS_2_Discoloration of Urine
886	2	GUS_2_Diuresis
887	2	GUS_2_Dysuria
888	2	GUS_2_Female Genital Disorders
889	2	GUS_2_Frequent Urination
890	2	GUS_2_Genital Moniliasis
891	2	GUS_2_Genital Pruritis
892	2	GUS_2_Hesistancy
893	2	GUS_2_Male Genital Disorders
894	2	GUS_2_Prostatic Disorder
895	2	GUS_2_Prostatic Hypertrophy
896	2	GUS_2_Urinary Frequency
897	2	GUS_2_Urinary Retention
898	2	GUS_2_Urinary Tract Infection
899	2	GUS_2_Urinary Urgency
900	2	GUS_2_Vaginal Bleeding
901	2	GUS_2_Vaginal Candidiasis
902	2	GUS_2_Vaginal Discharge
903	2	GUS_2_Vaginal Dryness
904	2	GUS_2_Vaginal Itching
905	2	GUS_2_Vaginal Spotting
906	2	GUS_2_Vaginitis
907	2	GUS_2_Vulvovaginal Burning
908	2	GUS_2_Vulvovaginal Irritation
909	2	GUS_2_Vulvovaginal Itchiness
910	2	GUS_2_Vulvovaginal Pain
911	2	GUS_3_Cystitis
912	2	GUS_3_Difficulty Urinating
913	2	GUS_3_Discoloration of Urine
914	2	GUS_3_Diuresis
915	2	GUS_3_Dysuria
916	2	GUS_3_Frequent Urination
917	2	GUS_3_Genital Moniliasis
918	2	GUS_3_Genital Pruritis
919	2	GUS_3_Hemorrhagic Cystitis
920	2	GUS_3_Prostatic Disorder
921	2	GUS_3_Prostatic Hypertrophy
922	2	GUS_3_Urinary Frequency
923	2	GUS_3_Urinary Retention
924	2	GUS_3_Urinary Tract Infection
925	2	GUS_3_Urolithiasis
926	2	GUS_3_Vaginal Bleeding
927	2	GUS_3_Vaginal Discharge
928	2	GUS_3_Vaginal Irritation
929	2	GUS_3_Vaginal Moniliasis
930	2	GUS_3_Vaginitis
931	2	IMU_1_Allergic Reactions
932	2	IMU_1_Allergy
933	2	IMU_1_Anaphylactoid Reactions
934	2	IMU_1_Anaphylaxis
935	2	IMU_1_Contact Dermatitis
936	2	IMU_1_Eosinophilia
937	2	IMU_1_Hypersensitivity
938	2	IMU_1_Hypersensitivity Reactions
939	2	IMU_1_Photosensitivity
940	2	IMU_1_Photosensitivity Reaction
941	2	IMU_1_Photosensitization
942	2	IMU_1_Phototoxicity
943	2	IMU_1_Red Man Syndrome
944	2	IMU_1_Suppressed Immune System
945	2	IMU_1_Urticaria
946	2	IMU_2_Allergic Reactions
947	2	IMU_2_Allergy
948	2	IMU_2_Anaphylactic Shock
949	2	IMU_2_Anaphylactoid Reactions
950	2	IMU_2_Anaphylaxis
951	2	IMU_2_Angioedema
952	2	IMU_2_Contact Dermatitis
953	2	IMU_2_Eosinophilia
954	2	IMU_2_Hives
955	2	IMU_2_Hypersensitivity
956	2	IMU_2_Hypersensitivity Reactions
957	2	IMU_2_Immunologic Toxicity
958	2	IMU_2_Lupus-Like Syndrome
959	2	IMU_2_Photosensitivity
960	2	IMU_2_Photosensitivity Reaction
961	2	IMU_2_Photosensitization
962	2	IMU_2_Phototoxicity
963	2	IMU_2_Positive Coombs Test
964	2	IMU_2_Suppressed Immune System
965	2	IMU_2_Urticaria
966	2	IMU_3_Allergic Reactions
967	2	IMU_3_Allergic Vasculitis
968	2	IMU_3_Anaphylactic Shock
969	2	IMU_3_Anaphylactoid Reactions
970	2	IMU_3_Anaphylaxis
971	2	IMU_3_Angioedema
972	2	IMU_3_Angioneurotic Edema
973	2	IMU_3_Contact Dermatitis
974	2	IMU_3_Drug-Induced Lupus
975	2	IMU_3_Eosinophilia
976	2	IMU_3_Henoch-Schoenlein purpura
977	2	IMU_3_Hives
978	2	IMU_3_Hypersensitivity
979	2	IMU_3_Hypersensitivity Pneumonitis
980	2	IMU_3_Hypersensitivity Reactions
981	2	IMU_3_Immunologic Toxicity
982	2	IMU_3_Impaired Antibody Response
983	2	IMU_3_Lupus Erythematosus
984	2	IMU_3_Lupus Erythematosus Syndrome
985	2	IMU_3_Lupus-Like Syndrome
986	2	IMU_3_Myasthenia Gravis
987	2	IMU_3_Myasthenic Syndrome
988	2	IMU_3_Periarteritis Nodosa
989	2	IMU_3_Photosensitivity
990	2	IMU_3_Photosensitivity Reaction
991	2	IMU_3_Photosensitization
992	2	IMU_3_Polyarteritis Nodosa
993	2	IMU_3_Positive Coombs Test
994	2	IMU_3_Serum Sickness
995	2	IMU_3_Swelling of Lips
996	2	IMU_3_Urticaria
997	2	IMU__Anaphylactoid Reactions
998	2	IMU__Contact Dermatitis
999	2	IMU__Photosensitivity
1000	2	IMU__Urticaria
1001	2	KID_1_Abnormal Kidney Function
1002	2	KID_1_Crystalluria
1003	2	KID_1_Fluid Retention
1004	2	KID_1_Glomerular Dysfunction
1005	2	KID_1_Hematuria
1006	2	KID_1_Hyperuricemia
1007	2	KID_1_Impaired Renal Tubular Function
1008	2	KID_1_Increased Blood Urea Nitrogen
1009	2	KID_1_Kidney Damage
1010	2	KID_1_Nephrolithiasis
1011	2	KID_1_Nephrotoxicity
1012	2	KID_1_Polyuria
1013	2	KID_1_Proteinuria
1014	2	KID_1_Renal Dysfunction
1015	2	KID_1_Renal Tubular Acidosis
1016	2	KID_1_Renal Tubular Necrosis
1017	2	KID_1_Salt Retention
1018	2	KID_2_Abnormal Kidney Function
1019	2	KID_2_Acute Renal Failure
1020	2	KID_2_Acute Tubular Necrosis
1021	2	KID_2_Albuminuria
1022	2	KID_2_Anuria
1023	2	KID_2_Azotemia
1024	2	KID_2_Changes in Renal Tubular Function
1025	2	KID_2_Crystalluria
1026	2	KID_2_Decreased Urine Output
1027	2	KID_2_Fluid Retention
1028	2	KID_2_Hematuria
1029	2	KID_2_Hyperoxaluria
1030	2	KID_2_Hyperuricemia
1031	2	KID_2_Impaired Renal Tubular Function
1032	2	KID_2_Increased Blood Urea Nitrogen
1033	2	KID_2_Increased Creatinine
1034	2	KID_2_Kidney Damage
1035	2	KID_2_Nephritis
1036	2	KID_2_Nephrotic Syndrome
1037	2	KID_2_Nephrotoxicity
1038	2	KID_2_Polyuria
1039	2	KID_2_Proteinuria
1040	2	KID_2_Renal Damage
1041	2	KID_2_Renal Dysfunction
1042	2	KID_2_Renal Failure
1043	2	KID_2_Renal Insufficiency
1044	2	KID_2_Renal Papillary Necrosis
1045	2	KID_2_Renal Stones
1046	2	KID_2_Renal Toxicity
1047	2	KID_2_Renal Tubular Necrosis
1048	2	KID_2_Salt Retention
1049	2	KID_2_Tubular Necrosis
1050	2	KID_3_Abnormal Kidney Function
1051	2	KID_3_Acute Interstitial Nephritis
1052	2	KID_3_Acute Renal Cortical Necrosis
1053	2	KID_3_Acute Renal Failure
1054	2	KID_3_Acute Tubular Necrosis
1055	2	KID_3_Albuminuria
1056	2	KID_3_Anuria
1057	2	KID_3_Azotemia
1058	2	KID_3_Crystalluria
1059	2	KID_3_Crystals in Urine
1060	2	KID_3_Decreased Urine Output
1061	2	KID_3_Fanconi Syndrome
1062	2	KID_3_Fluid Retention
1063	2	KID_3_Glomerulonephritis
1064	2	KID_3_Goodpasture's Syndrome
1065	2	KID_3_Hematuria
1066	2	KID_3_Hemoglobinuria
1067	2	KID_3_Hyperuricemia
1068	2	KID_3_Increased Blood Urea Nitrogen
1069	2	KID_3_Increased Creatinine
1070	2	KID_3_Interstitial Nephritis
1071	2	KID_3_Kidney Damage
1072	2	KID_3_Membranous Glomerulonephritis
1073	2	KID_3_Nephritis
1074	2	KID_3_Nephrolithiasis
1075	2	KID_3_Nephrotic Syndrome
1076	2	KID_3_Nephrotoxicity
1077	2	KID_3_Nocturia
1078	2	KID_3_Oligemic Renal Failure
1079	2	KID_3_Oliguria
1080	2	KID_3_Polyuria
1081	2	KID_3_Prerenal Failure
1082	2	KID_3_Proteinuria
1083	2	KID_3_Reduced Creatine Clearance
1084	2	KID_3_Renal Damage
1085	2	KID_3_Renal Dysfunction
1086	2	KID_3_Renal Failure
1087	2	KID_3_Renal Insufficiency
1088	2	KID_3_Renal Papillary Necrosis
1089	2	KID_3_Renal Stones
1090	2	KID_3_Renal Toxicity
1091	2	KID_3_Renal Tubular Acidosis
1092	2	KID_3_Renal Tubular Necrosis
1093	2	KID_3_Renal Tubular Obstruction
1094	2	KID_3_Renal Vasculitis
1095	2	KID_3_Tubular Necrosis
1096	2	KID_3_Uric Acid Nephropathy
1097	2	KID__Nephrotic Syndrome
1098	2	KID__Renal Papillary Necrosis
1099	2	LIV_1_Abnormal Liver Function
1100	2	LIV_1_Abnormal Liver Function Tests
1101	2	LIV_1_Acute Cholestatic Hepatitis
1102	2	LIV_1_Cholestasis
1103	2	LIV_1_Cholestatic Jaundice
1104	2	LIV_1_Hepatic Damage
1105	2	LIV_1_Hepatic Dysfunction
1106	2	LIV_1_Hepatic Failure
1107	2	LIV_1_Hepatic Injury
1108	2	LIV_1_Hepatic Toxicity
1109	2	LIV_1_Hepatitis
1110	2	LIV_1_Hepatomegaly
1111	2	LIV_1_Hepatotoxicity
1112	2	LIV_1_Impaired Liver Function
1113	2	LIV_1_Increased Liver Enzymes
1114	2	LIV_1_Increased Liver Function Tests
1115	2	LIV_1_Increased Serum Alkaline Phosphatase
1116	2	LIV_1_Increased Serum Transaminases
1117	2	LIV_1_Induction of Liver Drug-Metabolizing Enzymes
1118	2	LIV_1_Inhibition of Liver Microsomal Drug-Metabolizing Enzymes
1119	2	LIV_1_Inhibition of P450
1120	2	LIV_1_Jaundice
1121	2	LIV_2_Abnormal Liver Function
1122	2	LIV_2_Abnormal Liver Function Tests
1123	2	LIV_2_Cholestasis
1124	2	LIV_2_Cholestatic Jaundice
1125	2	LIV_2_Fatty Degeneration
1126	2	LIV_2_Fatty Liver
1127	2	LIV_2_Granulomatous Hepatitis
1128	2	LIV_2_Hepatic Damage
1129	2	LIV_2_Hepatic Dysfunction
1130	2	LIV_2_Hepatic Failure
1131	2	LIV_2_Hepatic Injury
1132	2	LIV_2_Hepatic Necrosis
1133	2	LIV_2_Hepatic Toxicity
1134	2	LIV_2_Hepatitis
1135	2	LIV_2_Hepatomegaly
1136	2	LIV_2_Hepatotoxicity
1137	2	LIV_2_Impaired Liver Function
1138	2	LIV_2_Increased Liver Enzymes
1139	2	LIV_2_Increased Liver Function Tests
1140	2	LIV_2_Increased Serum Alkaline Phosphatase
1141	2	LIV_2_Increased Serum Transaminases
1142	2	LIV_2_Inhibition of P450
1143	2	LIV_2_Jaundice
1144	2	LIV_2_Liver Cirrhosis
1145	2	LIV_2_Liver Dysfunction
1146	2	LIV_2_Liver Necrosis
1147	2	LIV_2_Portal Hypertension
1148	2	LIV_2_Post-Treatment Exacerbation of Hepatitis
1149	2	LIV_2_Steatosis
1150	2	LIV_3_Abnormal Liver Function
1151	2	LIV_3_Abnormal Liver Function Tests
1152	2	LIV_3_Acute Cholestatic Hepatitis
1153	2	LIV_3_Acute Hepatitis
1154	2	LIV_3_Acute Hepatocellular Hepatitis
1155	2	LIV_3_Acute Hepatocellular Necrosis
1156	2	LIV_3_Cholestasis
1157	2	LIV_3_Cholestatic Jaundice
1158	2	LIV_3_Chronic Active Hepatitis
1159	2	LIV_3_Fatty Liver
1160	2	LIV_3_Fulminant Hepatitis
1161	2	LIV_3_Hepatic Artery Thrombosis
1162	2	LIV_3_Hepatic Damage
1163	2	LIV_3_Hepatic Dysfunction
1164	2	LIV_3_Hepatic Failure
1165	2	LIV_3_Hepatic Injury
1166	2	LIV_3_Hepatic Necrosis
1167	2	LIV_3_Hepatic Toxicity
1168	2	LIV_3_Hepatitis
1169	2	LIV_3_Hepatomegaly
1170	2	LIV_3_Hepatotoxicity
1171	2	LIV_3_Impaired Liver Function
1172	2	LIV_3_Increased Liver Enzymes
1173	2	LIV_3_Increased Liver Function Tests
1174	2	LIV_3_Increased Serum Alkaline Phosphatase
1175	2	LIV_3_Increased Serum Transaminases
1176	2	LIV_3_Intrahepatic Cholestasis
1177	2	LIV_3_Jaundice
1178	2	LIV_3_Liver Cirrhosis
1179	2	LIV_3_Liver Dysfunction
1180	2	LIV_3_Liver Fatty Deposit
1181	2	LIV_3_Liver Fibrosis
1182	2	LIV_3_Liver Necrosis
1183	2	LIV_3_Peliosis Hepatis
1184	2	LIV_3_Portal Hypertension
1185	2	LIV_3_Steatosis
1186	2	LIV__Hepatitis
1187	2	LIV__Increased Liver Enzymes
1188	2	LIV__Jaundice
1189	2	LUN_1_Airway Irritation
1190	2	LUN_1_Apnea
1191	2	LUN_1_Asthma
1192	2	LUN_1_Bronchial Irritation
1193	2	LUN_1_Bronchitis
1194	2	LUN_1_Bronchospasm
1195	2	LUN_1_Cough
1196	2	LUN_1_Deepening of Voice
1197	2	LUN_1_Dyspnea
1198	2	LUN_1_Hoarseness
1199	2	LUN_1_Hoarseness of Voice
1200	2	LUN_1_Hypoxia
1201	2	LUN_1_Increased Bronchial Secretion
1202	2	LUN_1_Interstitial Pneumonitis
1203	2	LUN_1_Pulmonary Edema
1204	2	LUN_1_Pulmonary Hypertension
1205	2	LUN_1_Pulmonary Irritation
1206	2	LUN_1_Pulmonary Toxicity
1207	2	LUN_1_Rapid Respiration
1208	2	LUN_1_Respiratory Depression
1209	2	LUN_1_Respiratory Disorder
1210	2	LUN_1_Respiratory Infection
1211	2	LUN_1_Respiratory Paralysis
1212	2	LUN_1_Shortness of Breath
1213	2	LUN_1_Upper Respiratory Tract Infection
1214	2	LUN_2_Acute Respiratory Distress
1215	2	LUN_2_Airway Irritation
1216	2	LUN_2_Apnea
1217	2	LUN_2_Asthma
1218	2	LUN_2_Bronchitis
1219	2	LUN_2_Bronchospasm
1220	2	LUN_2_Chemical Pneumonitis
1221	2	LUN_2_Cough
1222	2	LUN_2_Cyanosis
1223	2	LUN_2_Decreased Vital Capacity
1224	2	LUN_2_Deep Lung Irritation
1225	2	LUN_2_Deepening of Voice
1226	2	LUN_2_Dysphonia
1227	2	LUN_2_Dyspnea
1228	2	LUN_2_Emphysema
1229	2	LUN_2_Exacerbation of Asthma
1230	2	LUN_2_Hemoptysis
1231	2	LUN_2_Hoarseness
1232	2	LUN_2_Hoarseness of Voice
1233	2	LUN_2_Hyperventilation
1234	2	LUN_2_Hypoventilation
1235	2	LUN_2_Increased Bronchial Secretion
1236	2	LUN_2_Increased Cough
1237	2	LUN_2_Interstitial Pneumonitis
1238	2	LUN_2_Interstitial Pulmonary Fibrosis
1239	2	LUN_2_Laryngospasm
1240	2	LUN_2_Pleural Effusion
1241	2	LUN_2_Pneumonia
1242	2	LUN_2_Pulmonary Edema
1243	2	LUN_2_Pulmonary Embolism
1244	2	LUN_2_Pulmonary Fibrosis
1245	2	LUN_2_Pulmonary Hemorrhage
1246	2	LUN_2_Pulmonary Impairment
1247	2	LUN_2_Pulmonary Infiltrates
1248	2	LUN_2_Pulmonary Irritation
1249	2	LUN_2_Pulmonary Toxicity
1250	2	LUN_2_Respiratory Alkalosis
1251	2	LUN_2_Respiratory Arrest
1252	2	LUN_2_Respiratory Depression
1253	2	LUN_2_Respiratory Disorder
1254	2	LUN_2_Respiratory Distress
1255	2	LUN_2_Respiratory Distress Syndrome
1256	2	LUN_2_Respiratory Failure
1257	2	LUN_2_Respiratory Infection
1258	2	LUN_2_Respiratory Paralysis
1259	2	LUN_2_Shortness of Breath
1260	2	LUN_2_Tachypnea
1261	2	LUN_2_Upper Respiratory Tract Infection
1262	2	LUN_2_Wheezing
1263	2	LUN_3_Acute Respiratory Distress
1264	2	LUN_3_Airway Irritation
1265	2	LUN_3_Apnea
1266	2	LUN_3_Asphyxia
1267	2	LUN_3_Asthma
1268	2	LUN_3_Atelectasis
1269	2	LUN_3_Bronchiolitis
1270	2	LUN_3_Bronchitis
1271	2	LUN_3_Bronchoconstriction
1272	2	LUN_3_Bronchospasm
1273	2	LUN_3_Chemical Pneumonitis
1274	2	LUN_3_Cough
1275	2	LUN_3_Cyanosis
1276	2	LUN_3_Deepening of Voice
1277	2	LUN_3_Dysphonia
1278	2	LUN_3_Dyspnea
1279	2	LUN_3_Exacerbation of Asthma
1280	2	LUN_3_Hemoptysis
1281	2	LUN_3_Hoarseness
1282	2	LUN_3_Hyperventilation
1283	2	LUN_3_Hypoventilation
1284	2	LUN_3_Hypoxia
1285	2	LUN_3_Increased Bronchial Secretion
1286	2	LUN_3_Increased Cough
1287	2	LUN_3_Interstitial Pneumonitis
1288	2	LUN_3_Interstitial Pulmonary Fibrosis
1289	2	LUN_3_Laryngeal Edema
1290	2	LUN_3_Laryngospasm
1291	2	LUN_3_Pleural Effusion
1292	2	LUN_3_Pneumonia
1293	2	LUN_3_Pulmonary Alveolitis
1294	2	LUN_3_Pulmonary Edema
1295	2	LUN_3_Pulmonary Embolism
1296	2	LUN_3_Pulmonary Fibrosis
1297	2	LUN_3_Pulmonary Hemorrhage
1298	2	LUN_3_Pulmonary Impairment
1299	2	LUN_3_Pulmonary Infiltrates
1300	2	LUN_3_Pulmonary Toxicity
1301	2	LUN_3_Respiratory Arrest
1302	2	LUN_3_Respiratory Depression
1303	2	LUN_3_Respiratory Disorder
1304	2	LUN_3_Respiratory Distress
1305	2	LUN_3_Respiratory Distress Syndrome
1306	2	LUN_3_Respiratory Failure
1307	2	LUN_3_Respiratory Paralysis
1308	2	LUN_3_Shortness of Breath
1309	2	LUN_3_Tachypnea
1310	2	LUN_3_Thickening of Pleura
1311	2	LUN_3_Upper Respiratory Tract Infection
1312	2	LUN_3_Vocal Cord Paresis
1313	2	LUN_3_Wheezing
1314	2	LUN__Bronchospasm
1315	2	LYM_2_Increased Incidence of Lymphocele
1316	2	LYM_2_Lymphadenopathy
1317	2	LYM_2_Post-Mastectomy Lymphedema
1318	2	LYM_3_Lymphadenopathy
1319	2	LYM_3_Pseudo-Lymphoma
1320	2	MSK_1_Arthralgia
1321	2	MSK_1_Back Pain
1322	2	MSK_1_Bone Pain
1323	2	MSK_1_Joint Pain
1324	2	MSK_1_Leg Cramps
1325	2	MSK_1_Muscle Cramps
1326	2	MSK_1_Muscle Pain
1327	2	MSK_1_Muscle Rigidity
1328	2	MSK_1_Muscle Twitching
1329	2	MSK_1_Muscle Weakness
1330	2	MSK_1_Musculoskeletal Pain
1331	2	MSK_1_Myalgia
1332	2	MSK_1_Myopathy
1333	2	MSK_1_Rhabdomyolysis
1334	2	MSK_1_Skeletal Muscle Tremor
1335	2	MSK_1_Spasm
1336	2	MSK_2_Achilles Tendinitis
1337	2	MSK_2_Arthralgia
1338	2	MSK_2_Arthritis
1339	2	MSK_2_Arthropathy
1340	2	MSK_2_Back Pain
1341	2	MSK_2_Bone Pain
1342	2	MSK_2_Cramps
1343	2	MSK_2_Increased Risk of Bone Fracture
1344	2	MSK_2_Joint Disorder
1345	2	MSK_2_Joint Pain
1346	2	MSK_2_Joint Swelling
1347	2	MSK_2_Leg Cramps
1348	2	MSK_2_Muscle Cramps
1349	2	MSK_2_Muscle Pain
1350	2	MSK_2_Muscle Twitching
1351	2	MSK_2_Muscle Weakness
1352	2	MSK_2_Muscular Hypertrophy
1353	2	MSK_2_Musculoskeletal Pain
1354	2	MSK_2_Musculoskeletal System Toxicity
1355	2	MSK_2_Myalgia
1356	2	MSK_2_Myasthenia
1357	2	MSK_2_Myopathy
1358	2	MSK_2_Myositis
1359	2	MSK_2_Premature Closure of Epiphyseal Plate
1360	2	MSK_2_Rhabdomyolysis
1361	2	MSK_2_Skeletal Muscle Tremor
1362	2	MSK_2_Spasm
1363	2	MSK_2_Synovitis
1364	2	MSK_2_Tendinitis
1365	2	MSK_3_Arthralgia
1366	2	MSK_3_Arthritis
1367	2	MSK_3_Arthropathy
1368	2	MSK_3_Arthrosis
1369	2	MSK_3_Back Pain
1370	2	MSK_3_Bursitis
1371	2	MSK_3_Calcification of Tendons and Ligaments
1372	2	MSK_3_Carpal Tunnel Syndrome
1373	2	MSK_3_Cramps
1374	2	MSK_3_Hyperotosis
1375	2	MSK_3_Joint Pain
1376	2	MSK_3_Leg Cramps
1377	2	MSK_3_Muscle Cramps
1378	2	MSK_3_Muscle Fasciculations
1379	2	MSK_3_Muscle Pain
1380	2	MSK_3_Muscle Rigidity
1381	2	MSK_3_Muscle Twitching
1382	2	MSK_3_Muscle Weakness
1383	2	MSK_3_Musculoskeletal Pain
1384	2	MSK_3_Myalgia
1385	2	MSK_3_Myasthenia
1386	2	MSK_3_Myopathy
1387	2	MSK_3_Myositis
1388	2	MSK_3_Nongouty Polyarthralgia
1389	2	MSK_3_Osteonecrosis
1390	2	MSK_3_Premature Closure of Epiphyseal Plate
1391	2	MSK_3_Rhabdomyolysis
1392	2	MSK_3_Rupture of Shoulder / Hand / Achilles Tendon
1393	2	MSK_3_Skeletal Muscle Tremor
1394	2	MSK_3_Spasm
1395	2	MSK_3_Synovitis
1396	2	MSK_3_Tendinopathy
1397	2	MSK_3_Torticollis
1398	2	NEU_1_Akathisia
1399	2	NEU_1_Akinesia
1400	2	NEU_1_Analgesic Headache
1401	2	NEU_1_Anesthesia
1402	2	NEU_1_Anterograde Amnesia
1403	2	NEU_1_Ataxia
1404	2	NEU_1_Autonomic Instability
